  1.61000000   1.61000000 -40.17290000   4.28459118
  1.63500000   1.63500000 -40.40320000   4.28649686
  1.66000000   1.66000000 -40.63060000   4.28842011
  1.68500000   1.68500000 -40.85500000   4.29033476
  1.71000000   1.71000000 -41.07650000   4.29224536
  1.73500000   1.73500000 -41.29540000   4.29418707
  1.76000000   1.76000000 -41.51150000   4.29611977
  1.78500000   1.78500000 -41.72490000   4.29804909
  1.81000000   1.81000000 -41.93580000   4.29999608
  1.83500000   1.83500000 -42.14420000   4.30195189
  1.86000000   1.86000000 -42.35000000   4.30389286
  1.88500000   1.88500000 -42.55350000   4.30585603
  1.91000000   1.91000000 -42.75470000   4.30783340
  1.93500000   1.93500000 -42.95350000   4.30980216
  1.96000000   1.96000000 -43.15000000   4.31176994
  1.98500000   1.98500000 -43.34440000   4.31375965
  2.01000000   2.01000000 -43.53660000   4.31574921
  2.03500000   2.03500000 -43.72670000   4.31774693
  2.06000000   2.06000000 -43.91470000   4.31974621
  2.08500000   2.08500000 -44.10070000   4.32175578
  2.11000000   2.11000000 -44.28470000   4.32376944
  2.13500000   2.13500000 -44.46670000   4.32578119
  2.16000000   2.16000000 -44.64690000   4.32781540
  2.18500000   2.18500000 -44.82510000   4.32983620
  2.21000000   2.21000000 -45.00150000   4.33186831
  2.23500000   2.23500000 -45.17620000   4.33392151
  2.26000000   2.26000000 -45.34900000   4.33596035
  2.28500000   2.28500000 -45.52020000   4.33802519
  2.31000000   2.31000000 -45.68960000   4.34008082
  2.33500000   2.33500000 -45.85740000   4.34215278
  2.36000000   2.36000000 -46.02350000   4.34422123
  2.38500000   2.38500000 -46.18800000   4.34629683
  2.41000000   2.41000000 -46.35100000   4.34839034
  2.43500000   2.43500000 -46.51240000   4.35048228
  2.46000000   2.46000000 -46.67220000   4.35256845
  2.48500000   2.48500000 -46.83060000   4.35467518
  2.51000000   2.51000000 -46.98750000   4.35678329
  2.53500000   2.53500000 -47.14300000   4.35890414
  2.56000000   2.56000000 -47.29710000   4.36103396
  2.58500000   2.58500000 -47.44970000   4.36315376
  2.61000000   2.61000000 -47.60100000   4.36529049
  2.63500000   2.63500000 -47.75100000   4.36744067
  2.66000000   2.66000000 -47.89960000   4.36958553
  2.68500000   2.68500000 -48.04690000   4.37173703
  2.71000000   2.71000000 -48.19300000   4.37390726
  2.73500000   2.73500000 -48.33780000   4.37607765
  2.76000000   2.76000000 -48.48130000   4.37824507
  2.78500000   2.78500000 -48.62370000   4.38043724
  2.81000000   2.81000000 -48.76480000   4.38262037
  2.83500000   2.83500000 -48.90470000   4.38480692
  2.86000000   2.86000000 -49.04350000   4.38700948
  2.88500000   2.88500000 -49.18120000   4.38922528
  2.91000000   2.91000000 -49.31770000   4.39143611
  2.93500000   2.93500000 -49.45310000   4.39365475
  2.96000000   2.96000000 -49.58750000   4.39589414
  2.98500000   2.98500000 -49.72070000   4.39812061
  3.01000000   3.01000000 -49.85290000   4.40036276
  3.03500000   3.03500000 -49.98410000   4.40261814
  3.06000000   3.06000000 -50.11420000   4.40486874
  3.08500000   3.08500000 -50.24330000   4.40712779
  3.11000000   3.11000000 -50.37150000   4.40940865
  3.13500000   3.13500000 -50.49860000   4.41167772
  3.16000000   3.16000000 -50.62480000   4.41396413
  3.18500000   3.18500000 -50.75000000   4.41625001
  3.21000000   3.21000000 -50.87430000   4.41854892
  3.23500000   3.23500000 -50.99770000   4.42085881
  3.26000000   3.26000000 -51.12010000   4.42316182
  3.28500000   3.28500000 -51.24170000   4.42548752
  3.31000000   3.31000000 -51.36230000   4.42780231
  3.33500000   3.33500000 -51.48210000   4.43013590
  3.36000000   3.36000000 -51.60100000   4.43247055
  3.38500000   3.38500000 -51.71910000   4.43482026
  3.41000000   3.41000000 -51.83640000   4.43718324
  3.43500000   3.43500000 -51.95280000   4.43954174
  3.46000000   3.46000000 -52.06840000   4.44190993
  3.48500000   3.48500000 -52.18320000   4.44428608
  3.51000000   3.51000000 -52.29720000   4.44666848
  3.53500000   3.53500000 -52.41040000   4.44905545
  3.56000000   3.56000000 -52.52280000   4.45144533
  3.58500000   3.58500000 -52.63450000   4.45385258
  3.61000000   3.61000000 -52.74540000   4.45625953
  3.63500000   3.63500000 -52.85560000   4.45868075
  3.66000000   3.66000000 -52.96500000   4.46109852
  3.68500000   3.68500000 -53.07380000   4.46354374
  3.71000000   3.71000000 -53.18180000   4.46598251
  3.73500000   3.73500000 -53.28910000   4.46842958
  3.76000000   3.76000000 -53.39570000   4.47088351
  3.78500000   3.78500000 -53.50160000   4.47334290
  3.81000000   3.81000000 -53.60680000   4.47580634
  3.83500000   3.83500000 -53.71140000   4.47828883
  3.86000000   3.86000000 -53.81530000   4.48077267
  3.88500000   3.88500000 -53.91860000   4.48327295
  3.91000000   3.91000000 -54.02120000   4.48577194
  3.93500000   3.93500000 -54.12310000   4.48826831
  3.96000000   3.96000000 -54.22450000   4.49079380
  3.98500000   3.98500000 -54.32520000   4.49331418
  4.01000000   4.01000000 -54.42530000   4.49584474
  4.03500000   4.03500000 -54.52480000   4.49838429
  4.06000000   4.06000000 -54.62370000   4.50093165
  4.08500000   4.08500000 -54.72200000   4.50348565
  4.11000000   4.11000000 -54.81970000   4.50604515
  4.13500000   4.13500000 -54.91680000   4.50860900
  4.16000000   4.16000000 -55.01330000   4.51117607
  4.18500000   4.18500000 -55.10930000   4.51376203
  4.21000000   4.21000000 -55.20480000   4.51636585
  4.23500000   4.23500000 -55.29960000   4.51895283
  4.26000000   4.26000000 -55.39400000   4.52157242
  4.28500000   4.28500000 -55.48770000   4.52417300
  4.31000000   4.31000000 -55.58100000   4.52680422
  4.33500000   4.33500000 -55.67370000   4.52943126
  4.36000000   4.36000000 -55.76590000   4.53207008
  4.38500000   4.38500000 -55.85760000   4.53471970
  4.41000000   4.41000000 -55.94880000   4.53737920
  4.43500000   4.43500000 -56.03940000   4.54003054
  4.46000000   4.46000000 -56.12960000   4.54270695
  4.48500000   4.48500000 -56.21920000   4.54537327
  4.51000000   4.51000000 -56.30840000   4.54806291
  4.53500000   4.53500000 -56.39710000   4.55075781
  4.56000000   4.56000000 -56.48530000   4.55345708
  4.58500000   4.58500000 -56.57310000   4.55617712
  4.61000000   4.61000000 -56.66040000   4.55889981
  4.63500000   4.63500000 -56.74720000   4.56162429
  4.66000000   4.66000000 -56.83350000   4.56434967
  4.68500000   4.68500000 -56.91940000   4.56709252
  4.71000000   4.71000000 -57.00490000   4.56985208
  4.73500000   4.73500000 -57.08990000   4.57261009
  4.76000000   4.76000000 -57.17440000   4.57536572
  4.78500000   4.78500000 -57.25860000   4.57815325
  4.81000000   4.81000000 -57.34220000   4.58091924
  4.83500000   4.83500000 -57.42550000   4.58371566
  4.86000000   4.86000000 -57.50840000   4.58652422
  4.88500000   4.88500000 -57.59080000   4.58932651
  4.91000000   4.91000000 -57.67280000   4.59213943
  4.93500000   4.93500000 -57.75440000   4.59496229
  4.96000000   4.96000000 -57.83560000   4.59779437
  4.98500000   4.98500000 -57.91640000   4.60063498
