#E_tot          E_tot-Eth     Phase(s) scatt. length
  0.01000000   0.01000000  -4.02670000   3.92574204
  0.03500000   0.03500000  -7.52060000   3.93531351
  3.98500000   3.98500000 -63.37190000   5.57187464
  4.01000000   4.01000000 -63.54280000   5.59607754
  4.03500000   4.03500000 -63.71490000   5.62098083
  4.06000000   4.06000000 -63.88750000   5.64642440
  4.08500000   4.08500000 -64.06020000   5.67231772
  4.11000000   4.11000000 -64.23260000   5.69856683
  4.13500000   4.13500000 -64.40470000   5.72517677
  4.16000000   4.16000000 -64.57620000   5.75207501
  4.18500000   4.18500000 -64.74720000   5.77929074
  4.21000000   4.21000000 -64.91760000   5.80680143
  4.23500000   4.23500000 -65.08720000   5.83455697
  4.26000000   4.26000000 -65.25620000   5.86261288
  4.28500000   4.28500000 -65.42440000   5.89091807
  4.31000000   4.31000000 -65.59190000   5.91950174
  4.33500000   4.33500000 -65.75860000   5.94833872
  4.36000000   4.36000000 -65.92450000   5.97743080
  4.38500000   4.38500000 -66.08960000   6.00677977
  4.41000000   4.41000000 -66.25400000   6.03641600
  4.43500000   4.43500000 -66.41750000   6.06628443
  4.46000000   4.46000000 -66.58030000   6.09644437
  4.48500000   4.48500000 -66.74220000   6.12683959
  4.51000000   4.51000000 -66.90340000   6.15753061
  4.53500000   4.53500000 -67.06380000   6.18849013
  4.56000000   4.56000000 -67.22340000   6.21972002
  4.58500000   4.58500000 -67.38220000   6.25122217
  4.61000000   4.61000000 -67.54020000   6.28299848
  4.63500000   4.63500000 -67.69740000   6.31505085
  4.66000000   4.66000000 -67.85390000   6.34741291
  4.68500000   4.68500000 -68.00970000   6.38008762
  4.71000000   4.71000000 -68.16460000   6.41301311
  4.73500000   4.73500000 -68.31880000   6.44625582
  4.76000000   4.76000000 -68.47230000   6.47981877
  4.78500000   4.78500000 -68.62500000   6.51367152
  4.81000000   4.81000000 -68.77700000   6.54784991
  4.83500000   4.83500000 -68.92830000   6.58235706
  4.86000000   4.86000000 -69.07880000   6.61716148
  4.88500000   4.88500000 -69.22870000   6.65233522
  4.91000000   4.91000000 -69.37780000   6.68781185
  4.93500000   4.93500000 -69.52620000   6.72362922
  4.96000000   4.96000000 -69.67390000   6.75979059
  4.98500000   4.98500000 -69.82100000   6.79633592
