#E_tot          E_tot-Eth     Phase(s) scatt. length
  0.01000000   0.01000000  -3.70400000   4.16871865
  0.03500000   0.03500000  -6.90810000   4.17025108
  4.33500000   4.33500000 -56.55640000   4.68274406
  4.36000000   4.36000000 -56.65770000   4.68729940
  4.38500000   4.38500000 -56.75840000   4.69185666
  4.41000000   4.41000000 -56.85870000   4.69645060
  4.43500000   4.43500000 -56.95850000   4.70106247
  4.46000000   4.46000000 -57.05770000   4.70567336
  4.48500000   4.48500000 -57.15650000   4.71031831
  4.51000000   4.51000000 -57.25490000   4.71499654
  4.53500000   4.53500000 -57.35270000   4.71967102
  4.56000000   4.56000000 -57.45010000   4.72437708
  4.58500000   4.58500000 -57.54700000   4.72909575
  4.61000000   4.61000000 -57.64340000   4.73382612
  4.63500000   4.63500000 -57.73940000   4.73858565
  4.66000000   4.66000000 -57.83500000   4.74337360
  4.68500000   4.68500000 -57.93010000   4.74817082
  4.71000000   4.71000000 -58.02480000   4.75299490
  4.73500000   4.73500000 -58.11900000   4.75782662
  4.76000000   4.76000000 -58.21280000   4.76268367
  4.78500000   4.78500000 -58.30610000   4.76754674
  4.81000000   4.81000000 -58.39910000   4.77245228
  4.83500000   4.83500000 -58.49160000   4.77736232
  4.86000000   4.86000000 -58.58370000   4.78229477
  4.88500000   4.88500000 -58.67540000   4.78724895
  4.91000000   4.91000000 -58.76670000   4.79222415
  4.93500000   4.93500000 -58.85760000   4.79721968
  4.96000000   4.96000000 -58.94810000   4.80223487
  4.98500000   4.98500000 -59.03820000   4.80726902
